year,region,country,discipline_title,event_title,event_gender,medal_type,life_expectancy,dalys_impact_levels_for_depression
2014,North America,United States,Freestyle Skiing,Ski Slopestyle men,Men,SILVER,High,Critical
2014,North America,United States,Freestyle Skiing,Ski Slopestyle men,Men,BRONZE,High,Critical
2014,North America,Canada,Freestyle Skiing,Ski Cross women,Women,GOLD,High,Moderate
2014,North America,Canada,Freestyle Skiing,Ski Cross women,Women,SILVER,High,Moderate
2014,Europe,Sweden,Freestyle Skiing,Ski Cross women,Women,BRONZE,High,Severe
2014,North America,Canada,Ice Hockey,ice hockey men,Men,GOLD,High,Moderate
2014,Europe,Sweden,Ice Hockey,ice hockey men,Men,SILVER,High,Severe
2014,Europe,Finland,Ice Hockey,ice hockey men,Men,BRONZE,High,Severe
2014,North America,Canada,Ice Hockey,ice hockey women,Women,GOLD,High,Moderate
2014,North America,United States,Ice Hockey,ice hockey women,Women,SILVER,High,Critical
2014,Europe,Switzerland,Ice Hockey,ice hockey women,Women,BRONZE,High,Severe
2012,North America,United States,Swimming,100m backstroke women,Women,GOLD,High,Critical
2012,Oceania,Australia,Swimming,100m backstroke women,Women,SILVER,High,Critical
2012,Asia,Japan,Swimming,100m backstroke women,Women,BRONZE,High,Minimal
2012,North America,United States,Swimming,100m butterfly men,Men,GOLD,High,Critical
2012,Africa,South Africa,Swimming,100m butterfly men,Men,SILVER,Medium-Low,Severe
2012,Asia,China,Swimming,200m individual medley women,Women,GOLD,High,Minimal
2012,Oceania,Australia,Swimming,200m individual medley women,Women,SILVER,High,Critical
2012,North America,United States,Swimming,200m individual medley women,Women,BRONZE,High,Critical
2012,North America,United States,Swimming,200m backstroke men,Men,GOLD,High,Critical
2012,Asia,Japan,Swimming,200m backstroke men,Men,SILVER,High,Minimal
2012,North America,United States,Swimming,200m backstroke men,Men,BRONZE,High,Critical
2012,Europe,Lithuania,Swimming,100m breaststroke women,Women,GOLD,High,Severe
2012,North America,United States,Swimming,100m breaststroke women,Women,SILVER,High,Critical
2012,Asia,Japan,Swimming,100m breaststroke women,Women,BRONZE,High,Minimal
2012,Europe,Hungary,Swimming,200m breaststroke men,Men,GOLD,High,Minimal
2012,Europe,United Kingdom,Swimming,200m breaststroke men,Men,SILVER,High,Severe
2012,Asia,Japan,Swimming,200m breaststroke men,Men,BRONZE,High,Minimal
2012,Africa,South Africa,Swimming,100m breaststroke men,Men,GOLD,Medium-Low,Severe
2012,Oceania,Australia,Swimming,100m breaststroke men,Men,SILVER,High,Critical
2012,North America,United States,Swimming,100m breaststroke men,Men,BRONZE,High,Critical
2012,North America,United States,Swimming,4x100m medley relay women,Women,GOLD,High,Critical
2012,Oceania,Australia,Swimming,4x100m medley relay women,Women,SILVER,High,Critical
2012,Asia,Japan,Swimming,4x100m medley relay women,Women,BRONZE,High,Minimal
2012,Europe,France,Swimming,4x100m freestyle relay men,Men,GOLD,High,Severe
2012,North America,United States,Swimming,4x100m freestyle relay men,Men,SILVER,High,Critical
2012,North America,United States,Swimming,100m backstroke men,Men,GOLD,High,Critical
2012,North America,United States,Swimming,100m backstroke men,Men,SILVER,High,Critical
2012,Asia,Japan,Swimming,100m backstroke men,Men,BRONZE,High,Minimal
2012,Europe,France,Swimming,50m freestyle men,Men,GOLD,High,Severe
2012,North America,United States,Swimming,50m freestyle men,Men,SILVER,High,Critical
2012,South America,Brazil,Swimming,50m freestyle men,Men,BRONZE,High,Severe
2012,North America,United States,Swimming,4x100m medley relay men,Men,GOLD,High,Critical
2012,Asia,Japan,Swimming,4x100m medley relay men,Men,SILVER,High,Minimal
2012,Oceania,Australia,Swimming,4x100m medley relay men,Men,BRONZE,High,Critical
2012,Asia,China,Swimming,200m butterfly women,Women,GOLD,High,Minimal
2012,Europe,Spain,Swimming,200m butterfly women,Women,SILVER,High,Critical
2012,Asia,Japan,Swimming,200m butterfly women,Women,BRONZE,High,Minimal
2012,North America,United States,Swimming,400m individual medley men,Men,GOLD,High,Critical
2012,South America,Brazil,Swimming,400m individual medley men,Men,SILVER,High,Severe
2012,Asia,Japan,Swimming,400m individual medley men,Men,BRONZE,High,Minimal
2012,North America,United States,Swimming,200m freestyle women,Women,GOLD,High,Critical
2012,Europe,France,Swimming,200m freestyle women,Women,SILVER,High,Severe
2012,Oceania,Australia,Swimming,200m freestyle women,Women,BRONZE,High,Critical
2012,North America,United States,Swimming,4x200m freestyle relay women,Women,GOLD,High,Critical
2012,Oceania,Australia,Swimming,4x200m freestyle relay women,Women,SILVER,High,Critical
2012,Europe,France,Swimming,4x200m freestyle relay women,Women,BRONZE,High,Severe
2012,North America,United States,Swimming,200m breaststroke women,Women,GOLD,High,Critical
2012,Asia,Japan,Swimming,200m breaststroke women,Women,SILVER,High,Minimal
2012,North America,United States,Swimming,200m individual medley men,Men,GOLD,High,Critical
2012,North America,United States,Swimming,200m individual medley men,Men,SILVER,High,Critical
2012,Europe,Hungary,Swimming,200m individual medley men,Men,BRONZE,High,Minimal
2012,North America,United States,Swimming,100m butterfly women,Women,GOLD,High,Critical
2012,Asia,China,Swimming,100m butterfly women,Women,SILVER,High,Minimal
2012,Oceania,Australia,Swimming,100m butterfly women,Women,BRONZE,High,Critical
2012,Europe,France,Swimming,200m freestyle men,Men,GOLD,High,Severe
2012,Asia,China,Swimming,200m freestyle men,Men,SILVER,High,Minimal
2012,North America,United States,Swimming,800m freestyle women,Women,GOLD,High,Critical
2012,Europe,Spain,Swimming,800m freestyle women,Women,SILVER,High,Critical
2012,Europe,United Kingdom,Swimming,800m freestyle women,Women,BRONZE,High,Severe
2012,North America,United States,Swimming,4x200m freestyle relay men,Men,GOLD,High,Critical
2012,Europe,France,Swimming,4x200m freestyle relay men,Men,SILVER,High,Severe
2012,Asia,China,Swimming,4x200m freestyle relay men,Men,BRONZE,High,Minimal
2012,Europe,Netherlands,Swimming,50m freestyle women,Women,GOLD,High,Moderate
2012,Europe,Belarus,Swimming,50m freestyle women,Women,SILVER,High,Severe
2012,Europe,Netherlands,Swimming,50m freestyle women,Women,BRONZE,High,Moderate
2012,Europe,France,Swimming,400m freestyle women,Women,GOLD,High,Severe
2012,North America,United States,Swimming,400m freestyle women,Women,SILVER,High,Critical
2012,Europe,United Kingdom,Swimming,400m freestyle women,Women,BRONZE,High,Severe
2012,Asia,China,Swimming,1500m freestyle men,Men,GOLD,High,Minimal
2012,North America,Canada,Swimming,1500m freestyle men,Men,SILVER,High,Moderate
2012,Africa,Tunisia,Swimming,1500m freestyle men,Men,BRONZE,High,Critical
2012,North America,United States,Swimming,100m freestyle men,Men,GOLD,High,Critical
2012,Oceania,Australia,Swimming,100m freestyle men,Men,SILVER,High,Critical
2012,North America,Canada,Swimming,100m freestyle men,Men,BRONZE,High,Moderate
2012,Africa,South Africa,Swimming,200m butterfly men,Men,GOLD,Medium-Low,Severe
2012,North America,United States,Swimming,200m butterfly men,Men,SILVER,High,Critical
2012,Asia,Japan,Swimming,200m butterfly men,Men,BRONZE,High,Minimal
2012,Oceania,Australia,Swimming,4x100m freestyle relay women,Women,GOLD,High,Critical
2012,Europe,Netherlands,Swimming,4x100m freestyle relay women,Women,SILVER,High,Moderate
2012,North America,United States,Swimming,4x100m freestyle relay women,Women,BRONZE,High,Critical
2012,Europe,Netherlands,Swimming,100m freestyle women,Women,GOLD,High,Moderate
2012,Europe,Belarus,Swimming,100m freestyle women,Women,SILVER,High,Severe
2012,Asia,China,Swimming,100m freestyle women,Women,BRONZE,High,Minimal
2012,Asia,China,Swimming,400m individual medley women,Women,GOLD,High,Minimal
2012,North America,United States,Swimming,400m individual medley women,Women,SILVER,High,Critical
2012,Asia,China,Swimming,400m individual medley women,Women,BRONZE,High,Minimal
2012,Asia,China,Swimming,400m freestyle men,Men,GOLD,High,Minimal
2012,North America,United States,Swimming,400m freestyle men,Men,BRONZE,High,Critical
2012,North America,United States,Swimming,200m backstroke women,Women,GOLD,High,Critical
2012,North America,United States,Swimming,200m backstroke women,Women,BRONZE,High,Critical
2012,Asia,China,Diving,synchronized diving 10m platform men,Men,GOLD,High,Minimal
2012,North America,Mexico,Diving,synchronized diving 10m platform men,Men,SILVER,High,Moderate
2012,North America,United States,Diving,synchronized diving 10m platform men,Men,BRONZE,High,Critical
2012,Asia,China,Diving,synchronized diving 10m platform women,Women,GOLD,High,Minimal
2012,North America,Mexico,Diving,synchronized diving 10m platform women,Women,SILVER,High,Moderate
2012,North America,Canada,Diving,synchronized diving 10m platform women,Women,BRONZE,High,Moderate
2012,Asia,China,Diving,3m springboard men,Men,SILVER,High,Minimal
2012,Asia,China,Diving,3m springboard men,Men,BRONZE,High,Minimal
2012,Asia,China,Diving,synchronized diving 3m springboard women,Women,GOLD,High,Minimal
2012,North America,United States,Diving,synchronized diving 3m springboard women,Women,SILVER,High,Critical
2012,North America,Canada,Diving,synchronized diving 3m springboard women,Women,BRONZE,High,Moderate
2012,Asia,China,Diving,10m platform women,Women,GOLD,High,Minimal
2012,Oceania,Australia,Diving,10m platform women,Women,SILVER,High,Critical
2012,Asia,Malaysia,Diving,10m platform women,Women,BRONZE,High,Moderate
2012,North America,United States,Diving,10m platform men,Men,GOLD,High,Critical
2012,Asia,China,Diving,10m platform men,Men,SILVER,High,Minimal
2012,Europe,United Kingdom,Diving,10m platform men,Men,BRONZE,High,Severe
2012,Asia,China,Diving,3m springboard women,Women,GOLD,High,Minimal
2012,Asia,China,Diving,3m springboard women,Women,SILVER,High,Minimal
2012,North America,Mexico,Diving,3m springboard women,Women,BRONZE,High,Moderate
2012,Asia,China,Diving,synchronized diving 3m springboard men,Men,GOLD,High,Minimal
2012,North America,United States,Diving,synchronized diving 3m springboard men,Men,BRONZE,High,Critical
2012,Europe,Switzerland,Equestrian Jumping,Jumping Individual mixed,Open,GOLD,High,Severe
2012,Europe,Netherlands,Equestrian Jumping,Jumping Individual mixed,Open,SILVER,High,Moderate
2012,Europe,Ireland,Equestrian Jumping,Jumping Individual mixed,Open,BRONZE,High,Severe
2012,Europe,United Kingdom,Equestrian Jumping,Jumping Team mixed,Open,GOLD,High,Severe
2012,Europe,Netherlands,Equestrian Jumping,Jumping Team mixed,Open,SILVER,High,Moderate
2012,Asia,Saudi Arabia,Equestrian Jumping,Jumping Team mixed,Open,BRONZE,High,Severe
2012,Europe,France,Canoe Slalom,K1 kayak single women,Women,GOLD,High,Severe
2012,Oceania,Australia,Canoe Slalom,K1 kayak single women,Women,SILVER,High,Critical
2012,Europe,Spain,Canoe Slalom,K1 kayak single women,Women,BRONZE,High,Critical
2012,Europe,Italy,Canoe Slalom,K1 kayak single men,Men,GOLD,High,Moderate
2012,Europe,Czechia,Canoe Slalom,K1 kayak single men,Men,SILVER,High,Minimal
2012,Europe,Germany,Canoe Slalom,K1 kayak single men,Men,BRONZE,High,Moderate
2012,Europe,United Kingdom,Canoe Slalom,C2 canoe double men,Men,GOLD,High,Severe
2012,Europe,United Kingdom,Canoe Slalom,C2 canoe double men,Men,SILVER,High,Severe
2012,Europe,Slovakia,Canoe Slalom,C2 canoe double men,Men,BRONZE,High,Minimal
2012,Europe,France,Canoe Slalom,C1 canoe single men,Men,GOLD,High,Severe
2012,Europe,Germany,Canoe Slalom,C1 canoe single men,Men,SILVER,High,Moderate
2012,Europe,Slovakia,Canoe Slalom,C1 canoe single men,Men,BRONZE,High,Minimal
2012,Europe,Netherlands,Hockey,hockey women,Women,GOLD,High,Moderate
2012,South America,Argentina,Hockey,hockey women,Women,SILVER,High,Minimal
2012,Europe,United Kingdom,Hockey,hockey women,Women,BRONZE,High,Severe
2012,Europe,Germany,Hockey,hockey men,Men,GOLD,High,Moderate
2012,Europe,Netherlands,Hockey,hockey men,Men,SILVER,High,Moderate
2012,Oceania,Australia,Hockey,hockey men,Men,BRONZE,High,Critical
2012,Europe,Czechia,Cycling Mountain Bike,cross-country men,Men,GOLD,High,Minimal
2012,Europe,Switzerland,Cycling Mountain Bike,cross-country men,Men,SILVER,High,Severe
2012,Europe,Italy,Cycling Mountain Bike,cross-country men,Men,BRONZE,High,Moderate
2012,Europe,France,Cycling Mountain Bike,cross-country women,Women,GOLD,High,Severe
2012,Europe,Germany,Cycling Mountain Bike,cross-country women,Women,SILVER,High,Moderate
2012,North America,United States,Cycling Mountain Bike,cross-country women,Women,BRONZE,High,Critical
2012,North America,United States,Football,football women,Women,GOLD,High,Critical
2012,Asia,Japan,Football,football women,Women,SILVER,High,Minimal
2012,North America,Canada,Football,football women,Women,BRONZE,High,Moderate
2012,North America,Mexico,Football,football men,Men,GOLD,High,Moderate
2012,South America,Brazil,Football,football men,Men,SILVER,High,Severe
2012,Europe,Croatia,Water Polo,water polo men,Men,GOLD,High,Minimal
2012,Europe,Italy,Water Polo,water polo men,Men,SILVER,High,Moderate
2012,Europe,Serbia,Water Polo,water polo men,Men,BRONZE,High,Minimal
2012,North America,United States,Water Polo,water polo women,Women,GOLD,High,Critical
2012,Europe,Spain,Water Polo,water polo women,Women,SILVER,High,Critical
2012,Oceania,Australia,Water Polo,water polo women,Women,BRONZE,High,Critical
2012,South America,Brazil,Volleyball,volleyball women,Women,GOLD,High,Severe
2012,North America,United States,Volleyball,volleyball women,Women,SILVER,High,Critical
2012,Asia,Japan,Volleyball,volleyball women,Women,BRONZE,High,Minimal
2012,South America,Brazil,Volleyball,volleyball men,Men,SILVER,High,Severe
2012,Europe,Italy,Volleyball,volleyball men,Men,BRONZE,High,Moderate
2012,Europe,France,Handball,handball men,Men,GOLD,High,Severe
2012,Europe,Sweden,Handball,handball men,Men,SILVER,High,Severe
2012,Europe,Croatia,Handball,handball men,Men,BRONZE,High,Minimal
2012,Europe,Norway,Handball,handball women,Women,GOLD,High,Moderate
2012,Europe,Montenegro,Handball,handball women,Women,SILVER,High,Minimal
2012,Europe,Spain,Handball,handball women,Women,BRONZE,High,Critical
2012,Asia,China,Synchronized Swimming,team women,Women,SILVER,High,Minimal
2012,Europe,Spain,Synchronized Swimming,team women,Women,BRONZE,High,Critical
2012,Europe,Spain,Synchronized Swimming,duet women,Women,SILVER,High,Critical
2012,Asia,China,Synchronized Swimming,duet women,Women,BRONZE,High,Minimal
2012,South America,Colombia,Cycling BMX,Individual women,Women,GOLD,High,Minimal
2012,Oceania,New Zealand,Cycling BMX,Individual women,Women,SILVER,High,Severe
2012,Europe,Netherlands,Cycling BMX,Individual women,Women,BRONZE,High,Moderate
2012,Europe,Latvia,Cycling BMX,Individual men,Men,GOLD,High,Severe
2012,Oceania,Australia,Cycling BMX,Individual men,Men,SILVER,High,Critical
2012,South America,Colombia,Cycling BMX,Individual men,Men,BRONZE,High,Minimal
2012,Oceania,Australia,Sailing,49er - Skiff men,Men,GOLD,High,Critical
2012,Oceania,New Zealand,Sailing,49er - Skiff men,Men,SILVER,High,Severe
2012,Europe,Denmark,Sailing,49er - Skiff men,Men,BRONZE,High,Moderate
2012,Oceania,Australia,Sailing,470 - Two Person Dinghy men,Men,GOLD,High,Critical
2012,Europe,United Kingdom,Sailing,470 - Two Person Dinghy men,Men,SILVER,High,Severe
2012,South America,Argentina,Sailing,470 - Two Person Dinghy men,Men,BRONZE,High,Minimal
2012,Europe,Netherlands,Sailing,RSX - Windsurfer men,Men,GOLD,High,Moderate
2012,Europe,United Kingdom,Sailing,RSX - Windsurfer men,Men,SILVER,High,Severe
2012,Europe,Poland,Sailing,RSX - Windsurfer men,Men,BRONZE,High,Minimal
2012,Asia,China,Sailing,Laser Radial - One Person Dinghy women,Women,GOLD,High,Minimal
2012,Europe,Netherlands,Sailing,Laser Radial - One Person Dinghy women,Women,SILVER,High,Moderate
2012,Europe,Belgium,Sailing,Laser Radial - One Person Dinghy women,Women,BRONZE,High,Severe
2012,Europe,Spain,Sailing,RSX - Windsurfer women,Women,GOLD,High,Critical
2012,Europe,Finland,Sailing,RSX - Windsurfer women,Women,SILVER,High,Critical
2012,Europe,Poland,Sailing,RSX - Windsurfer women,Women,BRONZE,High,Minimal
2012,Europe,Sweden,Sailing,Star - Keelboat men,Men,GOLD,High,Severe
2012,Europe,United Kingdom,Sailing,Star - Keelboat men,Men,SILVER,High,Severe
2012,South America,Brazil,Sailing,Star - Keelboat men,Men,BRONZE,High,Severe
2012,Oceania,Australia,Sailing,Laser - One Person Dinghy men,Men,GOLD,High,Critical
2012,Europe,Cyprus,Sailing,Laser - One Person Dinghy men,Men,SILVER,High,Minimal
2012,Europe,Sweden,Sailing,Laser - One Person Dinghy men,Men,BRONZE,High,Severe
2012,Oceania,New Zealand,Sailing,470 - Two Person Dinghy women,Women,GOLD,High,Severe
2012,Europe,United Kingdom,Sailing,470 - Two Person Dinghy women,Women,SILVER,High,Severe
2012,Europe,Netherlands,Sailing,470 - Two Person Dinghy women,Women,BRONZE,High,Moderate
2012,Europe,Spain,Sailing,Elliott 6m - Match Racing women,Women,GOLD,High,Critical
2012,Oceania,Australia,Sailing,Elliott 6m - Match Racing women,Women,SILVER,High,Critical
2012,Europe,Finland,Sailing,Elliott 6m - Match Racing women,Women,BRONZE,High,Critical
2012,Europe,United Kingdom,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,GOLD,High,Severe
2012,Europe,Denmark,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,SILVER,High,Moderate
2012,Europe,France,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,BRONZE,High,Severe
2012,Asia,Kazakhstan,Athletics,triple jump women,Women,GOLD,Medium-High,Moderate
2012,South America,Colombia,Athletics,triple jump women,Women,SILVER,High,Minimal
2012,Europe,Ukraine,Athletics,triple jump women,Women,BRONZE,Medium-High,Severe
2012,Oceania,Australia,Athletics,50km walk men,Men,GOLD,High,Critical
2012,Asia,China,Athletics,50km walk men,Men,SILVER,High,Minimal
2012,Europe,Ireland,Athletics,50km walk men,Men,BRONZE,High,Severe
